source_count,noise_level,drift_level,repetition,simple_average_error,simple_average_result,confidence_weighted_error,confidence_weighted_result,uncertainty_weighted_error,uncertainty_weighted_result,trust_only_error,trust_only_result,median_error,median_result,trust_aware_error,trust_aware_result,mean_true_noise,mean_estimated_noise,mean_true_drift,mean_estimated_drift,mean_confidence,mean_trust
7,0.1,0.1,26,0.17593464055937136,1.1759346405593714,0.17406435258951092,1.174064352589511,0.06618708394087958,1.0661870839408796,0.17271219612270605,1.172712196122706,0.16905435819146963,1.1690543581914696,0.06488583429837513,1.0648858342983751,0.17500000000000002,0.1542038555718753,0.05,0.08242760434334218,0.8924746001761213,0.807519902807402
7,0.1,0.1,27,0.014580199017515616,1.0145801990175156,0.015023339952908055,1.015023339952908,0.005758419479343635,1.0057584194793436,0.01435556170057195,1.014355561700572,0.009666638664714844,0.9903333613352852,0.005856372465572468,1.0058563724655725,0.17500000000000002,0.1943359275550968,0.05,0.05162946609573985,0.9522619179797899,0.8946836966349887
7,0.1,0.1,28,0.0390940348195119,1.039094034819512,0.035608916598260265,1.0356089165982603,0.048689145322597494,1.0486891453225975,0.04278181441326301,1.042781814413263,0.030104133280647316,1.0301041332806473,0.04914504179996104,1.049145041799961,0.17500000000000002,0.1788422025007443,0.05,0.07249196460848475,0.8809070247120487,0.8382275560481681
7,0.1,0.1,29,0.12399712270176755,1.1239971227017675,0.13907912432262948,1.1390791243226295,0.1515602818796935,1.1515602818796935,0.1228796527391498,1.1228796527391498,0.11947123314263353,1.1194712331426335,0.15126381712773918,1.1512638171277392,0.17500000000000002,0.1493502695400338,0.05,0.03447466432636649,0.8574004175052056,0.8556900766615426
7,0.1,0.1,30,0.10766068066306578,1.1076606806630658,0.08949423422116887,1.0894942342211689,0.06766719303284496,1.067667193032845,0.1047060288646251,1.104706028864625,0.033836789323727245,1.0338367893237272,0.0624864808445591,1.062486480844559,0.17500000000000002,0.1900970706557999,0.05,0.06699999282177739,0.867681557411492,0.8019719526623966
7,0.1,0.1,31,0.1272951640686828,1.1272951640686828,0.12172963731501407,1.121729637315014,0.09328827612159296,1.093288276121593,0.12082305132233073,1.1208230513223307,0.080642703428766,1.080642703428766,0.08867002348512498,1.088670023485125,0.17500000000000002,0.1997677568369086,0.05,0.06724912457293204,0.8677379489892416,0.7647138238601795
7,0.1,0.1,32,0.028127656712805704,0.9718723432871943,0.02164968268996048,0.9783503173100395,0.034142864013091745,0.9658571359869083,0.027376624069443856,0.9726233759305561,0.05282416254156952,0.9471758374584305,0.03325162608855747,0.9667483739114425,0.17500000000000002,0.17478782242315632,0.05,0.01760957815135304,0.9171075405430743,0.8490881484308483
7,0.1,0.1,33,0.07659393869238929,1.0765939386923893,0.08068868883804026,1.0806886888380403,0.10002768535038986,1.1000276853503899,0.0718066402251023,1.0718066402251023,0.0020508780502170865,1.002050878050217,0.09800870998215494,1.098008709982155,0.17500000000000002,0.17689713626225928,0.05,0.06113181651789413,0.9172145488284437,0.8409907721958231
7,0.1,0.1,34,0.12468581723486616,1.1246858172348662,0.11840985889028022,1.1184098588902802,0.12912244161178377,1.1291224416117838,0.11653005367865421,1.1165300536786542,0.16750343306817483,1.1675034330681748,0.12538463335514116,1.1253846333551412,0.17500000000000002,0.15836270277560868,0.05,0.04623289961387659,0.9105736799085014,0.8445107882041698
7,0.1,0.1,35,0.14025321908459154,1.1402532190845915,0.14773577675558647,1.1477357767555865,0.2173244295285317,1.2173244295285317,0.15733353730479593,1.157333537304796,0.22632965894841806,1.226329658948418,0.22139706189414654,1.2213970618941465,0.17500000000000002,0.16284763635652255,0.05,0.05798756496842006,0.9033205430246956,0.8385319488636453
7,0.1,0.1,36,0.0805672825107151,1.080567282510715,0.07310333109418288,1.0731033310941829,0.06721441959407648,1.0672144195940765,0.07177894408158592,1.071778944081586,0.019965419238595628,1.0199654192385956,0.06026134479190692,1.060261344791907,0.17500000000000002,0.20926415742004387,0.05,0.08102575404833535,0.8193886903108093,0.8131090363580707
7,0.1,0.1,37,0.09460417107142072,1.0946041710714207,0.08130375983190086,1.0813037598319009,0.06408673372028706,0.9359132662797129,0.08931237900367095,1.089312379003671,0.09844567491423617,1.0984456749142362,0.06919078505219112,0.9308092149478089,0.17500000000000002,0.17916047873112548,0.05,0.04627427686870338,0.8765432260374596,0.8210477625844022
7,0.1,0.1,38,0.056540242525321194,1.0565402425253212,0.04942377132632281,1.0494237713263228,0.06121998014366814,1.0612199801436681,0.0535524604463673,1.0535524604463673,0.05997829039429625,1.0599782903942963,0.060866633866260456,1.0608666338662605,0.17500000000000002,0.16955468629325873,0.05,0.04148341872209692,0.9152395339529148,0.8246810337456717
7,0.1,0.1,39,0.022360452517004248,1.0223604525170042,0.023166050294034735,1.0231660502940347,0.004174285201299366,0.9958257147987006,0.027978053456095164,1.0279780534560952,0.0309040482084858,0.9690959517915142,0.0029165840980737157,0.9970834159019263,0.17500000000000002,0.1982761609291063,0.05,0.0749278551607009,0.8706006189502705,0.8674587162678663
7,0.1,0.1,40,0.0006911172387726872,1.0006911172387727,0.0010381395152695427,0.9989618604847305,0.04059275191041145,1.0405927519104115,0.005552722975626478,1.0055527229756265,0.04613089781900048,1.0461308978190005,0.042528303106943666,1.0425283031069437,0.17500000000000002,0.19343059724684344,0.05,0.0432061868131133,0.8993584961716709,0.830412937107301
7,0.1,0.1,41,0.031062990149902436,1.0310629901499024,0.035695289723656876,1.0356952897236569,0.05046484166536702,1.050464841665367,0.032846206267970635,1.0328462062679706,0.0365049477377658,0.9634950522622342,0.05349985527872625,1.0534998552787262,0.17500000000000002,0.17766561467205563,0.05,0.03669732585144563,0.8822637830590324,0.8324028723808913
7,0.1,0.1,42,0.058422321036340374,1.0584223210363404,0.06344198073732743,1.0634419807373274,0.0999547082053347,1.0999547082053347,0.051420149957864814,1.0514201499578648,0.11601746461828921,1.1160174646182892,0.09606195824674257,1.0960619582467426,0.17500000000000002,0.16434113236524364,0.05,0.06345512465389913,0.9089649992610714,0.8568932386446874
